A,B,x
25,29,-4.266476546485864
25,29,5.501900234424929
26,-30,1.2244542184277618
26,-30,4.37531075031469
26,-30,-5.599764968742452
26,-29,1.17830645692463
26,-29,4.4067146060762745
26,-29,-5.585021063000904
26,-28,1.1328383545522982
26,-28,4.437330211616287
26,-28,-5.570168566168586
26,-27,1.087996145536739
26,-27,4.4672091959916145
26,-27,-5.555205341528354
26,-26,1.043731344549798
26,-26,4.49639783817403
26,-26,-5.5401291827238275
26,-25,1.0
26,-25,4.524937810560445
26,-25,-5.524937810560445
26,-24,0.95676207480171
26,-24,4.552866794813918
26,-24,-5.509628869615628
26,-23,0.9139809288078617
26,-23,4.5802189958360975
26,-23,-5.49419992464396
26,-22,0.8716228830332139
26,-22,4.607025573728844
26,-22,-5.478648456762058
26,-21,0.8296568502112754
26,-21,4.633315009185144
26,-21,-5.462971859396419
26,-20,0.7880540195477188
26,-20,4.659113414428303
26,-20,-5.447167433976022
26,-19,0.7467875860547748
26,-19,4.684444799295015
26,-19,-5.43123238534979
26,-18,0.7058325167852153
26,-18,4.709331300121939
26,-18,-5.415163816907154
26,-17,0.665165347781363
26,-17,4.733793377596532
26,-17,-5.398958725377896
26,-16,0.6247640067226545
26,-16,4.757849988562503
26,-16,-5.3826139952851575
26,-15,0.5846076571738779
26,-15,4.781518735849095
26,-15,-5.366126393022973
26,-14,0.5446765610637653
26,-14,4.804815999463045
26,-14,-5.34949256052681
26,-13,0.5049519566036659
26,-13,4.827757051898809
26,-13,-5.332709008502475
26,-12,0.46541594932123936
26,-12,4.850356159853921
26,-12,-5.31577210917516
26,-11,0.4260514142592606
26,-11,4.872626674257222
26,-11,-5.298678088516483
26,-10,0.38684190769358495
26,-10,4.894581110209294
26,-10,-5.2814230179028785
26,-9,0.34777158697161603
26,-9,4.916231218182139
26,-9,-5.264002805153755
26,-8,0.3088251372744544
26,-8,4.9375880476177
26,-8,-5.2464131848921545
26,-7,0.26998770427102037
26,-7,4.958662003893325
26,-7,-5.228649708164346
26,-6,0.23124483176764438
26,-6,4.979462899479952
26,-6,-5.210707731247596
26,-5,5.0
26,-5,0.192582403567252
26,-5,-5.192582403567252
26,-4,0.15398658884254082
26,-4,5.020282065792506
26,-4,-5.174268654635046
26,-3,0.11544379040074139
26,-3,5.040317389509333
26,-3,-5.155761179910074
26,-2,0.076940595276275
26,-2,5.060113830195677
26,-2,-5.137054425471952
26,-1,0.03846372713386733
26,-1,5.079678844248141
26,-1,-5.118142571382009
26,0,0.0
26,0,-5.0990195135927845
26,0,5.0990195135927845
26,1,-0.03846372713386733
26,1,-5.079678844248141
26,1,5.118142571382009
26,2,-0.076940595276275
26,2,-5.060113830195677
26,2,5.137054425471952
26,3,-0.11544379040074139
26,3,-5.040317389509333
26,3,5.155761179910074
26,4,-0.15398658884254082
26,4,-5.020282065792506
26,4,5.174268654635046
26,5,-5.0
26,5,-0.192582403567252
26,5,5.192582403567252
26,6,-0.23124483176764438
26,6,-4.979462899479952
26,6,5.210707731247596
26,7,-0.26998770427102037
26,7,-4.958662003893325
26,7,5.228649708164346
26,8,-0.3088251372744544
26,8,-4.9375880476177
26,8,5.2464131848921545
26,9,-0.34777158697161603
26,9,-4.916231218182139
26,9,5.264002805153755
26,10,-0.38684190769358495
26,10,-4.894581110209294
26,10,5.2814230179028785
26,11,-0.4260514142592606
26,11,-4.872626674257222
26,11,5.298678088516483
26,12,-0.46541594932123936
26,12,-4.850356159853921
26,12,5.31577210917516
26,13,-0.5049519566036659
26,13,-4.827757051898809
26,13,5.332709008502475
26,14,-0.5446765610637653
26,14,-4.804815999463045
26,14,5.34949256052681
26,15,-0.5846076571738779
26,15,-4.781518735849095
26,15,5.366126393022973
26,16,-0.6247640067226545
26,16,-4.757849988562503
26,16,5.3826139952851575
26,17,-0.665165347781363
26,17,-4.733793377596532
26,17,5.398958725377896
26,18,-0.7058325167852153
26,18,-4.709331300121939
26,18,5.415163816907154
26,19,-0.7467875860547748
26,19,-4.684444799295015
26,19,5.43123238534979
26,20,-0.7880540195477188
26,20,-4.659113414428303
26,20,5.447167433976022
26,21,-0.8296568502112754
26,21,-4.633315009185144
26,21,5.462971859396419
26,22,-0.8716228830332139
26,22,-4.607025573728844
26,22,5.478648456762058
26,23,-0.9139809288078617
26,23,-4.5802189958360975
26,23,5.49419992464396
26,24,-0.95676207480171
26,24,-4.552866794813918
26,24,5.509628869615628
26,25,-1.0
26,25,-4.524937810560445
26,25,5.524937810560445
26,26,-1.043731344549798
26,26,-4.49639783817403
26,26,5.5401291827238275
26,27,-1.087996145536739
26,27,-4.4672091959916145
26,27,5.555205341528354
26,28,-1.1328383545522982
26,28,-4.437330211616287
26,28,5.570168566168586
26,29,-1.17830645692463
26,29,-4.4067146060762745
26,29,5.585021063000904
27,-30,1.1705073057820934
27,-30,4.511062122777987
27,-30,-5.6815694285600795
27,-29,1.127105022032594
27,-29,4.54009576271708
27,-29,-5.667200784749674
27,-28,1.08424540750136
27,-28,4.5684847867766605
27,-28,-5.65273019427802
27,-27,1.041889066001582
27,-27,4.596266658713868
27,-27,-5.638155724715451
27,-26,1.0
27,-26,4.623475382979799
27,-26,-5.623475382979799
27,-25,0.9585451777770777
27,-25,4.65014193487733
27,-25,-5.608687112654407
27,-24,0.9174941667834933
27,-24,4.676294624368639
27,-24,-5.593788791152132
27,-23,0.876818821092718
27,-23,4.701959405621716
27,-23,-5.578778226714435
27,-22,0.8364930133678518
27,-22,4.727160141865834
27,-22,-5.563653155233687
27,-21,0.7964924036922524
27,-21,4.751918833193567
27,-21,-5.548411236885819
27,-20,0.7567942391081445
27,-20,4.7762558134511695
27,-20,-5.5330500525593145
27,-19,0.7173771788738343
27,-19,4.8001899211914605
27,-19,-5.517567100065294
27,-18,0.678221141367624
27,-18,4.823738648744497
27,-18,-5.501959790112121
27,-17,0.6393071692934382
27,-17,4.846918272732941
27,-17,-5.486225442026379
27,-16,0.6006173104230372
27,-16,4.869743968777443
27,-16,-5.47036127920048
27,-15,0.5621345115751738
27,-15,4.8922299126700795
27,-15,-5.454364424245253
27,-14,0.5238425239078995
27,-14,4.914389369915949
27,-14,-5.438231893823849
27,-13,0.4857258179053196
27,-13,4.936234775235692
27,-13,-5.421960593141012
27,-12,0.4477695066889694
27,-12,4.957777803370265
27,-12,-5.405547310059235
27,-11,0.4099592764878743
27,-11,4.979029432322602
27,-11,-5.388988708810476
27,-10,5.0
27,-10,0.3722813232690143
27,-10,-5.372281323269014
27,-9,0.33472229466821696
27,-9,5.020699255079209
27,-9,-5.355421549747426
27,-8,0.297269236475832
27,-8,5.041136402797965
27,-8,-5.338405639273796
27,-7,0.25990954302619607
27,-7,5.061320146277612
27,-7,-5.321229689303808
27,-6,0.22263091091824355
27,-6,5.081258723898144
27,-6,-5.303889634816388
27,-5,0.18542129555937986
27,-5,5.100959943176653
27,-5,-5.286381238736033
27,-4,0.14826887007804676
27,-4,5.120431211540518
27,-4,-5.268700081618565
27,-3,0.11116198619398894
27,-3,5.1396795643360065
27,-3,-5.250841550529995
27,-2,0.07408913667043693
27,-2,5.158711690369627
27,-2,-5.232800827040064
27,-1,0.037038919000315695
27,-1,5.177533955242561
27,-1,-5.214572874242877
27,0,0.0
27,0,-5.196152422706632
27,0,5.196152422706632
27,1,-0.037038919000315695
27,1,-5.177533955242561
27,1,5.214572874242877
27,2,-0.07408913667043693
27,2,-5.158711690369627
27,2,5.232800827040064
27,3,-0.11116198619398894
27,3,-5.1396795643360065
27,3,5.250841550529995
27,4,-0.14826887007804676
27,4,-5.120431211540518
27,4,5.268700081618565
27,5,-0.18542129555937986
27,5,-5.100959943176653
27,5,5.286381238736033
27,6,-0.22263091091824355
27,6,-5.081258723898144
27,6,5.303889634816388
27,7,-0.25990954302619607
27,7,-5.061320146277612
27,7,5.321229689303808
27,8,-0.297269236475832
27,8,-5.041136402797965
27,8,5.338405639273796
27,9,-0.33472229466821696
27,9,-5.020699255079209
27,9,5.355421549747426
27,10,-5.0
27,10,-0.3722813232690143
27,10,5.372281323269014
27,11,-0.4099592764878743
27,11,-4.979029432322602
27,11,5.388988708810476
27,12,-0.4477695066889694
27,12,-4.957777803370265
27,12,5.405547310059235
27,13,-0.4857258179053196
27,13,-4.936234775235692
27,13,5.421960593141012
27,14,-0.5238425239078995
27,14,-4.914389369915949
27,14,5.438231893823849
27,15,-0.5621345115751738
27,15,-4.8922299126700795
27,15,5.454364424245253
27,16,-0.6006173104230372
27,16,-4.869743968777443
27,16,5.47036127920048
27,17,-0.6393071692934382
27,17,-4.846918272732941
27,17,5.486225442026379
27,18,-0.678221141367624
27,18,-4.823738648744497
27,18,5.501959790112121
27,19,-0.7173771788738343
27,19,-4.8001899211914605
27,19,5.517567100065294
27,20,-0.7567942391081445
27,20,-4.7762558134511695
27,20,5.5330500525593145
27,21,-0.7964924036922524
27,21,-4.751918833193567
27,21,5.548411236885819
27,22,-0.8364930133678518
27,22,-4.727160141865834
27,22,5.563653155233687
27,23,-0.876818821092718
27,23,-4.701959405621716
27,23,5.578778226714435
27,24,-0.9174941667834933
27,24,-4.676294624368639
27,24,5.593788791152132
27,25,-0.9585451777770777
27,25,-4.65014193487733
27,25,5.608687112654407
27,26,-1.0
27,26,-4.623475382979799
27,26,5.623475382979799
27,27,-1.041889066001582
27,27,-4.596266658713868
27,27,5.638155724715451
27,28,-1.08424540750136
27,28,-4.5684847867766605
27,28,5.65273019427802
27,29,-1.127105022032594
27,29,-4.54009576271708
27,29,5.667200784749674
28,-30,1.121854186942405
28,-30,4.640619060071016
28,-30,-5.762473247013421
28,-29,1.080804630795585
28,-29,4.667658361335738
28,-29,-5.748462992131323
28,-28,1.0401964888372592
28,-28,4.694160422780187
28,-28,-5.734356911617446
28,-27,1.0
28,-27,4.720153254455275
28,-27,-5.720153254455275
28,-26,0.9601876783797771
28,-26,4.745662538284643
28,-26,-5.7058502166644205
28,-25,0.920734049502084
28,-25,4.770711889542416
28,-25,-5.6914459390445
28,-24,0.8816154230097658
28,-24,4.795323081784518
28,-24,-5.6769385047942835
28,-23,0.8428096957116435
28,-23,4.819516241285936
28,-23,-5.66232593699758
28,-22,0.8042961800800295
28,-22,4.843310015886626
28,-22,-5.647606195966656
28,-21,0.7660554541893532
28,-21,4.86672172224384
28,-21,-5.632777176433193
28,-20,0.7280692298047975
28,-20,4.889767474771192
28,-20,-5.617836704575989
28,-19,0.690320235901861
28,-19,4.912462298971789
28,-19,-5.60278253487365
28,-18,0.6527921153572619
28,-18,4.934820231412281
28,-18,-5.587612346769543
28,-17,0.6154693329229328
28,-17,4.956854408212221
28,-17,-5.572323741135154
28,-16,0.5783370928966199
28,-16,4.978577143620157
28,-16,-5.556914236516778
28,-15,5.0
28,-15,0.5413812651491099
28,-15,-5.54138126514911
28,-14,0.5045883183704416
28,-14,5.02113385034739
28,-14,-5.525722168717831
28,-13,0.4679452595642626
28,-13,5.041988934287351
28,-13,-5.509934193851614
28,-12,0.4314395789575387
28,-12,5.062574908364627
28,-12,-5.494014487322166
28,-11,0.39505919960747937
28,-11,5.082900891321404
28,-11,-5.4779600909288835
28,-10,0.3587924310830243
28,-10,5.102975504959437
28,-10,-5.4617679360424605
28,-9,0.32262792667795015
28,-9,5.122806911101315
28,-9,-5.445434837779265
28,-8,0.28655464367928585
28,-8,5.142402845096243
28,-8,-5.428957488775529
28,-7,0.2505618062704552
28,-7,5.161770646256821
28,-7,-5.412332452527276
28,-6,0.21463887069513654
28,-6,5.180917285563291
28,-6,-5.3955561562584275
28,-5,0.1787754923466536
28,-5,5.199849390928976
28,-5,-5.378624883275629
28,-4,0.14296149447992396
28,-4,5.21857327028406
28,-4,-5.361534764763984
28,-3,0.10718683826950735
28,-3,5.23709493270344
28,-3,-5.344281770972947
28,-2,0.0714415939588452
28,-2,5.25542010777727
28,-2,-5.326861701736115
28,-1,0.03571591286294564
28,-1,5.2735542633994745
28,-1,-5.30927017626242
28,0,0.0
28,0,-5.291502622129181
28,0,5.291502622129181
28,1,-0.03571591286294564
28,1,-5.2735542633994745
28,1,5.30927017626242
28,2,-0.0714415939588452
28,2,-5.25542010777727
28,2,5.326861701736115
28,3,-0.10718683826950735
28,3,-5.23709493270344
28,3,5.344281770972947
28,4,-0.14296149447992396
28,4,-5.21857327028406
28,4,5.361534764763984
28,5,-0.1787754923466536
28,5,-5.199849390928976
28,5,5.378624883275629
28,6,-0.21463887069513654
28,6,-5.180917285563291
28,6,5.3955561562584275
28,7,-0.2505618062704552
28,7,-5.161770646256821
28,7,5.412332452527276
28,8,-0.28655464367928585
28,8,-5.142402845096243
28,8,5.428957488775529
28,9,-0.32262792667795015
28,9,-5.122806911101315
28,9,5.445434837779265
28,10,-0.3587924310830243
28,10,-5.102975504959437
28,10,5.4617679360424605
28,11,-0.39505919960747937
28,11,-5.082900891321404
28,11,5.4779600909288835
28,12,-0.4314395789575387
28,12,-5.062574908364627
28,12,5.494014487322166
28,13,-0.4679452595642626
28,13,-5.041988934287351
28,13,5.509934193851614
28,14,-0.5045883183704416
28,14,-5.02113385034739
28,14,5.525722168717831
28,15,-5.0
28,15,-0.5413812651491099
28,15,5.54138126514911
28,16,-0.5783370928966199
28,16,-4.978577143620157
28,16,5.556914236516778
28,17,-0.6154693329229328
28,17,-4.956854408212221
28,17,5.572323741135154
28,18,-0.6527921153572619
28,18,-4.934820231412281
28,18,5.587612346769543
28,19,-0.690320235901861
28,19,-4.912462298971789
28,19,5.60278253487365
28,20,-0.7280692298047975
28,20,-4.889767474771192
28,20,5.617836704575989
28,21,-0.7660554541893532
28,21,-4.86672172224384
28,21,5.632777176433193
28,22,-0.8042961800800295
28,22,-4.843310015886626
28,22,5.647606195966656
28,23,-0.8428096957116435
28,23,-4.819516241285936
28,23,5.66232593699758
28,24,-0.8816154230097658
28,24,-4.795323081784518
28,24,5.6769385047942835
28,25,-0.920734049502084
28,25,-4.770711889542416
28,25,5.6914459390445
28,26,-0.9601876783797771
28,26,-4.745662538284643
28,26,5.7058502166644205
28,27,-1.0
28,27,-4.720153254455275
28,27,5.720153254455275
28,28,-1.0401964888372592
28,28,-4.694160422780187
28,28,5.734356911617446
28,29,-1.080804630795585
28,29,-4.667658361335738
28,29,5.748462992131323
29,-30,1.0776365480741859
29,-30,4.764862014469282
29,-30,-5.842498562543468
29,-29,1.0386359959248799
29,-29,4.790194828180543
29,-29,-5.828830824105423
29,-28,1.0
29,-28,4.815072906367325
29,-28,-5.815072906367325
29,-27,0.9617055094757093
29,-27,4.839517710256388
29,-27,-5.801223219732097
29,-26,0.9237310464192762
29,-26,4.863549081815107
29,-26,-5.787280128234383
29,-25,0.8860565383305775
29,-25,4.8871854093058875
29,-25,-5.773241947636465
29,-24,0.8486631717037612
29,-24,4.910443771718978
29,-24,-5.759106943422739
29,-23,0.8115332634012445
29,-23,4.933340065284838
29,-23,-5.744873328686083
29,-22,0.7746501471895647
29,-22,4.955889114709332
29,-22,-5.730539261898896
29,-21,0.737998073234643
29,-21,4.978104771326421
29,-21,-5.716102844561063
29,-20,5.0
29,-20,0.7015621187164244
29,-20,-5.701562118716424
29,-19,0.6653281080176231
29,-19,5.021586956311051
29,-19,-5.686915064328674
29,-18,0.6292825411823675
29,-18,5.0428770553244915
29,-18,-5.672159596506859
29,-17,0.593412529538646
29,-17,5.063881033031162
29,-17,-5.657293562569809
29,-16,0.5577057375420328
29,-16,5.084609001395911
29,-16,-5.642314738937944
29,-15,0.5221503300338074
29,-15,5.105070497806105
29,-15,-5.6272208278399125
29,-14,0.48673492421949754
29,-14,5.12527452960089
29,-14,-5.612009453820388
29,-13,0.4514485457682134
29,-13,5.145229614265999
29,-13,-5.5966781600342115
29,-12,0.41628058851219735
29,-12,5.164943815798475
29,-12,-5.581224404310673
29,-11,0.3812207772924558
29,-11,5.18442477767784
29,-11,-5.565645554970296
29,-10,0.3462591335522877
29,-10,5.203679752822582
29,-10,-5.5499388863748695
29,-9,0.31138594332771513
29,-9,5.222715630861933
29,-9,-5.534101574189648
29,-8,0.2765917273236532
29,-8,5.241538963011023
29,-8,-5.518130690334676
29,-7,0.24186721279826773
29,-7,5.2601559848016946
29,-7,-5.5020231975999625
29,-6,0.20720330700628942
29,-6,5.278572636890492
29,-6,-5.4857759438967815
29,-5,0.1725910719758413
29,-5,5.296794584138778
29,-5,-5.4693856561146195
29,-4,0.13802170041320597
29,-4,5.314827233137034
29,-4,-5.45284893355024
29,-3,0.10348649254641343
29,-3,5.3326757483254985
29,-3,-5.436162240871912
29,-2,0.06897683373197494
29,-2,5.350345066846042
29,-2,-5.4193219005780175
29,-1,0.03448417265984305
29,-1,5.367839912245121
29,-1,-5.402324084904964
29,0,0.0
29,0,-5.385164807134504
29,0,5.385164807134504
29,1,-0.03448417265984305
29,1,-5.367839912245121
29,1,5.402324084904964
29,2,-0.06897683373197494
29,2,-5.350345066846042
29,2,5.4193219005780175
29,3,-0.10348649254641343
29,3,-5.3326757483254985
29,3,5.436162240871912
29,4,-0.13802170041320597
29,4,-5.314827233137034
29,4,5.45284893355024
29,5,-0.1725910719758413
29,5,-5.296794584138778
29,5,5.4693856561146195
29,6,-0.20720330700628942
29,6,-5.278572636890492
29,6,5.4857759438967815
29,7,-0.24186721279826773
29,7,-5.2601559848016946
29,7,5.5020231975999625
29,8,-0.2765917273236532
29,8,-5.241538963011023
29,8,5.518130690334676
29,9,-0.31138594332771513
29,9,-5.222715630861933
29,9,5.534101574189648
29,10,-0.3462591335522877
29,10,-5.203679752822582
29,10,5.5499388863748695
29,11,-0.3812207772924558
29,11,-5.18442477767784
29,11,5.565645554970296
29,12,-0.41628058851219735
29,12,-5.164943815798475
29,12,5.581224404310673
29,13,-0.4514485457682134
29,13,-5.145229614265999
29,13,5.5966781600342115
29,14,-0.48673492421949754
29,14,-5.12527452960089
29,14,5.612009453820388
29,15,-0.5221503300338074
29,15,-5.105070497806105
29,15,5.6272208278399125
29,16,-0.5577057375420328
29,16,-5.084609001395911
29,16,5.642314738937944
29,17,-0.593412529538646
29,17,-5.063881033031162
29,17,5.657293562569809
29,18,-0.6292825411823675
29,18,-5.0428770553244915
29,18,5.672159596506859
29,19,-0.6653281080176231
29,19,-5.021586956311051
29,19,5.686915064328674
29,20,-5.0
29,20,-0.7015621187164244
29,20,5.701562118716424
29,21,-0.737998073234643
29,21,-4.978104771326421
29,21,5.716102844561063
29,22,-0.7746501471895647
29,22,-4.955889114709332
29,22,5.730539261898896
29,23,-0.8115332634012445
29,23,-4.933340065284838
29,23,5.744873328686083
29,24,-0.8486631717037612
29,24,-4.910443771718978
29,24,5.759106943422739
29,25,-0.8860565383305775
29,25,-4.8871854093058875
29,25,5.773241947636465
29,26,-0.9237310464192762
29,26,-4.863549081815107
29,26,5.787280128234383
29,27,-0.9617055094757093
29,27,-4.839517710256388
29,27,5.801223219732097
29,28,-1.0
29,28,-4.815072906367325
29,28,5.815072906367325
29,29,-1.0386359959248799
29,29,-4.790194828180543
29,29,5.828830824105423
